case_id,branch,point_index,s,theta_rad,theta_deg,reference_x,reference_y,reference_z,source_x,source_y,source_z,in_plane_residual,out_of_plane_residual,euclidean_residual
59.label,LCX,196,0.9659036354112329,1.9809519678964822,113.50018717860338,-62.90763066083442,182.70221251082964,158.03637810086948,-70.52734375,204.99609375,132.4499969482422,-4.166627190329194,-34.49740495606734,34.78131781222435
59.label,LCX,197,0.9706113609579945,1.9904986325226561,114.04717077010999,-63.31752480147904,182.4627511740687,157.9495114365586,-70.86328125,204.66015625,132.4499969482422,-4.17368083917553,-34.35213680425159,34.63940634054277
59.label,LCX,198,0.9739402256160749,1.996513791690207,114.39181400351006,-63.574550450598494,182.3112982564914,157.893614407842,-71.19921875,204.66015625,132.4499969482422,-4.02808967634186,-34.4455852124379,34.71288938881873
59.label,LCX,199,0.9772690902741552,2.0025111263331885,114.73543596688052,-63.829848812762386,182.15985949498943,157.83698947843877,-71.53515625,204.66015625,132.4499969482422,-3.8816527246373536,-34.539033620624195,34.78698760304125
59.label,LCX,200,0.9805979549322356,2.0084904481386205,115.07802587068231,-64.08341137307542,182.00844895698918,157.77964845089159,-71.87109375,204.66015625,132.4499969482422,-3.7343623821476015,-34.63248202881049,34.861713746426325
59.label,LCX,201,0.9853056804789972,2.0180521539777065,115.62587126020753,-64.48685720352557,181.76545226138668,157.68611904608494,-72.20703125,204.32421875,132.4499969482422,-3.7343375206766583,-34.48721387699475,34.718307725649126
59.label,LCX,202,0.9886345451370776,2.024007465804242,115.96708549355236,-64.73685668709075,181.61357307431052,157.6267290911527,-72.54296875,204.32421875,132.4499969482422,-3.584775328105014,-34.58066228518105,34.79334209214852
59.label,LCX,203,0.991963409795158,2.0299440256043395,116.30722531492498,-64.98508168012452,181.46177083627651,157.56665996073545,-72.87890625,204.32421875,132.4499969482422,-3.4343377822315535,-34.674110693367346,34.86905149026621
59.label,LCX,204,0.9966711353419196,2.039521926133835,116.8559985918612,-65.3834614887924,181.2160257666854,157.46792809897988,-73.21484375,203.98828125,132.4499969482422,-3.4286406395768605,-34.528842541551604,34.724674901020464
59.label,LCX,205,1.0,2.0454325457828415,117.19465215205635,-65.62799814815175,181.06387038630496,157.4058831307105,-73.55078125,203.98828125,132.4499969482422,-3.27589589293804,-34.6222909497379,34.800795402960894
59.label,LAD,0,0.0,-0.4076274626608579,-23.355333224093712,-44.65705141991326,165.07892606066625,179.3921553457551,-40.62890625,164.01171875,176.4499969482422,-2.4129107829891456,-3.984169946441417,5.10109605770081
59.label,LAD,1,0.00500069423063005,-0.4072066197437289,-23.331220701104247,-44.66402106897959,165.14844408901246,179.35737274373122,-40.62890625,164.34765625,176.9499969482422,-1.9632022361975618,-4.002449035186381,4.7664316827334625
59.label,LAD,2,0.007789529270084621,-0.40556193225278436,-23.236987049255163,-44.6912183483857,165.41961107393863,179.22121904863786,-40.62890625,164.68359375,176.9499969482422,-1.8522085691385808,-4.0321490119782615,4.7119582887748885
59.label,LAD,3,0.010578364309539193,-0.4039176621402729,-23.142777311428755,-44.718343940941814,165.6898888912467,179.08474912317905,-40.62890625,165.01953125,176.9499969482422,-1.74035102074069,-4.061848988770142,4.661549832799285
59.label,LAD,4,0.014522372645557155,-0.402108731445146,-23.039133217166317,-44.748111026656545,165.9862844379546,178.93420807771858,-40.96484375,165.35546875,176.9499969482422,-1.6228180413121949,-3.757014910379701,4.318348471942468
59.label,LAD,5,0.02024815151533079,-0.40154869711676755,-23.00704561376779,-44.75731081516043,166.07784517619532,178.88751556505295,-41.30078125,165.69140625,177.4499969482422,-1.1638101117137376,-3.4407599439423446,3.763428151590605
59.label,LAD,6,0.023036986554785362,-0.3999123992265657,-22.91329265063306,-44.784147403909785,166.34481918402503,178.7508577896608,-41.30078125,166.02734375,177.4499969482422,-1.049048050087646,-3.470459920734225,3.731872096167016
59.label,LAD,7,0.028037680785415412,-0.3995279496326271,-22.891265311464863,-44.790443343371805,166.40742677579726,178.71869970558794,-41.30078125,166.36328125,177.9499969482422,-0.5926206133508787,-3.4887390094791892,3.5735968270798213
59.label,LAD,8,0.030826515824869987,-0.397899375490548,-22.79795488649959,-44.81707424351387,166.67214093259304,178.5822624737125,-41.30078125,166.69921875,177.9499969482422,-0.47598170133592566,-3.5184389862710694,3.572787331920067
59.label,LAD,9,0.034770524160887946,-0.39610758740593377,-22.695292991469366,-44.846300257584616,166.96245092329127,178.43175609588792,-41.63671875,167.03515625,177.9499969482422,-0.3532401762451641,-3.213604907880628,3.246350473177735
59.label,LAD,10,0.03755935920034252,-0.39448040050894956,-22.602062049793183,-44.872774371963565,167.22524362822415,178.29471718899313,-41.63671875,167.37109375,177.9499969482422,-0.2347541528692677,-3.2433048846725083,3.2576310857504134
59.label,LAD,11,0.04150336753636048,-0.3926900178414696,-22.49948067923321,-44.90182980139633,167.51345892152096,178.14354017137714,-41.97265625,167.70703125,177.9499969482422,-0.10999314906392074,-2.938470806282067,2.941935913607579
59.label,LAD,12,0.04429220257581506,-0.39106441159759486,-22.40634030230907,-44.928144032179226,167.7743003976182,178.0059193922922,-41.97265625,168.04296875,177.9499969482422,0.010361113060866654,-2.968170783073947,2.9682011444527756
59.label,LAD,13,0.047081037615269626,-0.38943967919613565,-22.313249992867302,-44.954380228758964,168.03419435455487,177.86803325544884,-41.97265625,168.37890625,177.9499969482422,0.13161774551143646,-2.9978707598658274,3.00270248664497
59.label,LAD,14,0.051025045951287595,-0.38765181901704904,-22.210813150246135,-44.983176718590755,168.31924888232032,177.71591134515057,-42.30859375,168.71484375,177.9499969482422,0.2594081148626339,-2.693036681475386,2.7137953911054167
59.label,LAD,15,0.05381388099074216,-0.38602896056324276,-22.11783021009591,-45.009248464598926,168.57714806468056,177.5774738963732,-42.30859375,169.05078125,177.9499969482422,0.38256344970103595,-2.7227366582672663,2.7670630108284557
59.label,LAD,16,0.05881457522137221,-0.38309536880567463,-21.94974778357289,-45.05621526428296,169.04129532798916,177.3263689481486,-42.30859375,169.38671875,177.4499969482422,0.16505223748345613,-2.7638575231060623,2.7720074330043585
59.label,LAD,17,0.06454035409114585,-0.3826222600319148,-21.92264064758584,-45.063770143472766,169.1159023851626,177.28576945724944,-42.64453125,169.72265625,177.9499969482422,0.6375042755961824,-2.447602556668706,2.581097680440818
59.label,LAD,18,0.06732918913060043,-0.38100259336361814,-21.82984058327443,-45.08959268576428,169.3707957500729,177.14656239245355,-42.64453125,170.05859375,177.9499969482422,0.7635044542417743,-2.4773025334605863,2.664000487762852
59.label,LAD,19,0.0712731974666184,-0.3792200080426419,-21.727705967760514,-45.117938795319084,169.6503962658233,176.9929657152552,-42.98046875,170.39453125,177.9499969482422,0.8964821254778701,-2.172468455070145,2.4573204614426305
59.label,LAD,20,0.07521720580263636,-0.3774386456435373,-21.625641420508522,-45.146188049138274,169.9288284765244,176.83906968078233,-43.31640625,170.73046875,177.9499969482422,1.0305673191355693,-1.867634376679704,2.28580138115751
59.label,LAD,21,0.08021790003326641,-0.3744764537929774,-21.455920329363394,-45.19299159806257,170.38966420718273,176.58226459285453,-43.31640625,171.06640625,177.4499969482422,0.8177708707437579,-1.9087552415184996,2.1754337042682357
59.label,LAD,22,0.08416190836928437,-0.3726905561786144,-21.35359593341791,-45.221105650214525,170.6661937269922,176.426898506012,-43.65234375,171.40234375,177.4499969482422,0.9539852772047434,-1.6039211631280588,2.0123769970939605
59.label,LAD,23,0.08695074340873894,-0.3710708631580705,-21.260794359233948,-45.2465357289476,170.91613682832002,176.28564146740717,-43.65234375,171.73828125,177.4499969482422,1.0849282543104584,-1.633621139919939,2.1384791796019207
59.label,LAD,24,0.08973957844819352,-0.3694526034543964,-21.16807490805733,-45.27187907764553,171.1650494920034,176.14417724269637,-43.65234375,172.07421875,177.4499969482422,1.2168315744358895,-1.6633211167118191,2.2703851040230547
59.label,LAD,25,0.09546535731796715,-0.3662858013957107,-20.986630515541304,-45.32128794938682,171.64980843724985,175.86638405343183,-43.98828125,172.41015625,176.9499969482422,1.0145713210480471,-1.3699079263682938,1.8786305019251062
59.label,LAD,26,0.09940936565398512,-0.36449871514766113,-20.88423801590219,-45.34906149643907,171.92199685104106,175.70906053204226,-44.32421875,172.74609375,176.9499969482422,1.1551869273754924,-1.0650738479778525,1.808137589580407
59.label,LAD,27,0.10219820069343968,-0.36287872891121253,-20.791419641684406,-45.374170167695794,172.16787932968458,175.56609908112347,-44.32421875,173.08203125,176.9499969482422,1.2901975498464011,-1.0947738247697327,1.9629684204167719
59.label,LAD,28,0.10792397956321331,-0.35967639611492513,-20.60793948786081,-45.423613787841,172.6515360282184,175.2825247292293,-44.66015625,173.41796875,176.4499969482422,1.0914896309957263,-0.8013606344262073,1.5916274411025584
59.label,LAD,29,0.1107128146026679,-0.3580533799361157,-20.514947510733577,-45.44857629999703,172.89544838731172,175.1383099490453,-44.66015625,173.75390625,176.4499969482422,1.228608761188692,-0.8310606112180875,1.7547304240568709
59.label,LAD,30,0.11571350883329794,-0.3549876159702436,-20.339292174505818,-45.495551038801985,173.3539469544723,174.86499556986988,-44.66015625,174.08984375,175.9499969482422,1.025310420900458,-0.8721814760568833,1.5545599177565583
59.label,LAD,31,0.1196575171693159,-0.3531950072915055,-20.236583262895603,-45.522910227587055,173.62068411030967,174.70463750635906,-44.99609375,174.42578125,175.9499969482422,1.1716457429123543,-0.5673473976664425,1.5737335050389671
59.label,LAD,32,0.12538329603908954,-0.3499319471369773,-20.04962368774383,-45.57250722229821,174.1036512336707,174.4117075498474,-45.33203125,174.76171875,175.4499969482422,0.9779548395289805,-0.2739342073229169,1.2525679319380745
59.label,LAD,33,0.1281721310785441,-0.3483035914895999,-19.95632578160281,-45.597158575920496,174.34342244367025,174.26502986100152,-45.33203125,175.09765625,175.4499969482422,1.1194506597497678,-0.3036341841147971,1.429443294224728
59.label,LAD,34,0.13317282530917415,-0.34517786999184424,-19.7772351318481,-45.644293451547114,174.80135593817064,173.9825469540191,-45.33203125,175.43359375,174.9499969482422,0.9209476477847114,-0.344755048953593,1.1971598993217438
59.label,LAD,35,0.13711683364519212,-0.3433791520824538,-19.674176187105434,-45.671307236589364,175.063491991141,173.81943870044586,-45.66796875,175.76953125,174.9499969482422,1.0721713435267701,-0.039920970563151824,1.3329158008678461
59.label,LAD,36,0.14284261251496574,-0.3400543558406513,-19.483679394709196,-45.72102772777115,175.54536415762348,173.51688668840507,-46.00390625,176.10546875,174.4499969482422,0.8838681737708725,0.2534922197803737,1.1244697282510294
59.label,LAD,37,0.1456314475544203,-0.3398856392185443,-19.47401264432876,-45.72354343185139,175.56972438709528,173.50149712227687,-46.33984375,176.10546875,174.4499969482422,0.8915437482944839,0.588026274962695,1.251598987052361
59.label,LAD,38,0.14957545589043825,-0.3380845297877527,-19.370816675503193,-45.75035511218604,175.82922208934244,173.33698818126138,-46.67578125,176.44140625,174.4499969482422,1.0455144943394,0.892860353353136,1.5716142969842855
59.label,LAD,39,0.1545761501210683,-0.33489644648760997,-19.188152957668873,-45.79761454193505,176.28605409680284,173.04481183376777,-46.67578125,176.77734375,173.9499969482422,0.8523937588888719,0.8517394885143401,1.3534778838083348
59.label,LAD,40,0.15957684435169833,-0.33168239842311203,-19.00400156842095,-45.84500098197757,176.74337350469543,172.74898476383177,-46.67578125,177.11328125,173.4499969482422,0.6606499049957392,0.8106186236755443,1.1482358975679157
59.label,LAD,41,0.16530262322147196,-0.32827124848910366,-18.808557073915942,-45.8950096192171,177.22518179852256,172.43362336243666,-47.01171875,177.44921875,172.9499969482422,0.4784421177560516,1.10403181401907,1.2505492867211851
59.label,LAD,42,0.1710284020912456,-0.32483190775724047,-18.611497365672744,-45.94513510709623,177.70725872138573,172.11420740829377,-47.34765625,177.78515625,172.4499969482422,0.297920806969658,1.3974450043625952,1.4442604323303634
59.label,LAD,43,0.17381723713070016,-0.3231858903737304,-18.517187516592454,-45.9690189330838,177.93665272799723,171.9608262364667,-47.34765625,178.12109375,172.4499969482422,0.4505247871905921,1.3677450275707148,1.474431187763698
59.label,LAD,44,0.1795430160004738,-0.319714194195278,-18.318273977815434,-46.01916921157457,178.41767178323127,171.6362350144519,-47.68359375,178.45703125,171.9499969482422,0.2731705933991697,1.6611582179142403,1.6941973801280779
59.label,LAD,45,0.18526879487024744,-0.3162135793607624,-18.1177035220968,-46.06942863563328,178.89883655170456,171.30744940778106,-48.01953125,178.79296875,171.4499969482422,0.09762473472836801,1.9545714082577659,1.9581695532535455
59.label,LAD,46,0.19026948910087746,-0.3128570507414897,-17.9253885983976,-46.1173277914255,179.35654998652905,170.99079479106496,-48.01953125,179.12890625,170.9499969482422,-0.08482383280014394,1.9134505434189701,1.9162108789412187
59.label,LAD,47,0.19421349743689542,-0.31102992371878063,-17.82070193136207,-46.143281526183166,179.6042039886644,170.8178481916199,-48.35546875,179.46484375,170.9499969482422,0.08211467838177876,2.218284621809411,2.2205082488511154
59.label,LAD,48,0.19993927630666905,-0.3074669466392465,-17.616558382202914,-46.19364834858875,180.08408983646945,170.4794303188782,-48.69140625,179.80078125,170.4499969482422,-0.08811330420398418,2.5116978121529367,2.5139460241891896
59.label,LAD,49,0.20566505517644268,-0.3038739621611986,-17.410695535754755,-46.24411203360381,180.56392849848353,170.136606939047,-49.02734375,180.13671875,169.9499969482422,-0.2563419210253645,2.805111002496462,2.8220046500707974
59.label,LAD,50,0.21066574940707272,-0.30042584905421027,-17.213133207440585,-46.2922313021545,181.02055309823587,169.80614182586203,-49.02734375,180.47265625,169.4499969482422,-0.4318181901113604,2.763990137657666,2.8120935675259915
59.label,LAD,51,0.21639152827684635,-0.2967723457120278,-17.003802885496587,-46.34288524014062,181.5002386609372,169.45443150379157,-49.36328125,180.80859375,168.9499969482422,-0.5960229511660389,3.057403328001192,3.139366012435015
59.label,LAD,52,0.22033553661286429,-0.2949341820840084,-16.89848386755662,-46.36824120679007,181.73996771797738,169.27687197476288,-49.69921875,181.14453125,168.9499969482422,-0.42074603061956717,3.362237406391633,3.3995298592201193
59.label,LAD,53,0.22606131548263791,-0.2912462518443366,-16.687181029684755,-46.418851876222526,182.2176804417157,168.91941212653018,-50.03515625,181.48046875,168.4499969482422,-0.5809034900193596,3.6556505967351582,3.7204151665925047
59.label,LAD,54,0.23106200971326796,-0.2877039408045686,-16.484221557383453,-46.46713523208545,182.67243032572006,168.57453727630198,-50.03515625,181.81640625,167.9499969482422,-0.7486638019010681,3.6145297318963623,3.7220426950621373
59.label,LAD,55,0.23500601804928592,-0.28586409244532357,-16.378806011454643,-46.49208584460844,182.90703662911852,168.3948221337486,-50.37109375,182.15234375,167.9499969482422,-0.5682395458990889,3.919363810286803,3.9766987712854527
59.label,LAD,56,0.24073179691905955,-0.2821110091273802,-16.16377017717553,-46.54271183055725,183.38223848922033,168.02697622549542,-50.70703125,182.48828125,167.4499969482422,-0.7219417788408605,4.212777000630329,4.298095026762679
59.label,LAD,57,0.24467580525507748,-0.28027370684431857,-16.05850051066635,-46.56736300723841,183.61322115008048,167.84629011779415,-51.04296875,182.82421875,167.4499969482422,-0.5380325117345428,4.51761107902077,4.561865827510362
59.label,LAD,58,0.24746464029453205,-0.27861840872433913,-15.963658914555587,-46.589497546426266,183.82039298446932,167.6831607374508,-51.04296875,183.16015625,167.4499969482422,-0.3630466057655414,4.48791110222889,4.508179639189339
59.label,LAD,59,0.2524653345251621,-0.2750070641973685,-15.7567441147925,-46.63754222850236,184.2693164156397,167.32613991634142,-51.04296875,183.49609375,166.9499969482422,-0.5209715259194088,4.446790237390093,4.48855652291739
59.label,LAD,60,0.25525416956461666,-0.2733549309370623,-15.662083851783768,-46.659409315000104,184.4732910828484,167.1622958917055,-51.04296875,183.83203125,166.9499969482422,-0.3429568454801845,4.417090260598213,4.435299125740787
59.label,LAD,61,0.25804300460407126,-0.27170780586654736,-15.567710536913074,-46.68113966632152,184.67577131019033,166.9986288084571,-51.04296875,184.16796875,166.9499969482422,-0.16366489536410064,4.387390283806333,4.391557975614948
59.label,LAD,62,0.26376878347384486,-0.26788617836455586,-15.348747410177836,-46.731286742252145,185.14218950070975,166.6176644713232,-51.37890625,184.50390625,166.4499969482422,-0.30466152417423703,4.680803474149859,4.694239554521173
59.label,LAD,63,0.26655761851329945,-0.2662435027921174,-15.254629032767875,-46.752725150463974,185.34122339618312,166.45338604778433,-51.37890625,184.83984375,166.4499969482422,-0.12214573146397804,4.651103497357979,4.6532724615378775
59.label,LAD,64,0.26934645355275405,-0.26460618109402734,-15.160817409762123,-46.77402381486777,185.53874043888595,166.2893289822721,-51.37890625,185.17578125,166.4499969482422,0.061656423548247394,4.621403520566099,4.621958006026782
59.label,LAD,65,0.2743471477833841,-0.26092939472391463,-14.950153068583438,-46.821597812327575,185.9791254529373,165.91978038440607,-51.37890625,185.51171875,165.9499969482422,-0.08399453028976499,4.580282655727302,4.581314468879108
59.label,LAD,66,0.2771359828228387,-0.25929712589068626,-14.85663095340871,-46.84260475930093,186.17322624950862,165.75521858680273,-51.37890625,185.84765625,165.9499969482422,0.10297828880768425,4.550582678935422,4.552138579742895
59.label,LAD,67,0.2799248178622933,-0.2576705517283834,-14.763435118843727,-46.86346921430589,186.36579076830677,165.59092277290625,-51.37890625,186.18359375,165.9499969482422,0.291243901145505,4.520882702143542,4.53335434752139
59.label,LAD,68,0.2849255120929233,-0.25396355421920247,-14.551039806902153,-46.91076133900715,186.80144234401357,165.21534204889193,-51.37890625,186.51953125,165.4499969482422,0.15205880864747534,4.479761837304746,4.483174738101147
59.label,LAD,69,0.2877143471323779,-0.2523430283149221,-14.458190511995268,-46.93132227625775,186.99048725137249,165.0506558800935,-51.37890625,186.85546875,165.4499969482422,0.34355858146456997,4.450061860512866,4.46751681450802
59.label,LAD,70,0.29050318217183246,-0.25072853936980377,-14.365687109369457,-46.95173819961505,187.17797929422275,164.8862814431301,-51.37890625,187.19140625,165.4499969482422,0.5363548251399413,4.420361883720986,4.46293316107182
59.label,LAD,71,0.29444719050785045,-0.2492952831456417,-14.283567576764115,-46.96980509061538,187.3437144813759,164.74010663660633,-51.04296875,187.52734375,165.4499969482422,0.7181954237236489,4.056127851746784,4.13863820102475
59.label,LAD,72,0.2994478847384805,-0.24556112707742386,-14.069616194012067,-47.016622707796785,187.77237573554618,164.35815671455103,-51.04296875,187.86328125,164.9499969482422,0.5875573000201024,4.015006986907989,4.070626625759137
59.label,LAD,73,0.3022367197779351,-0.24395960723039026,-13.977855865970604,-47.036589769938985,187.95483028234656,164.19385341242707,-51.04296875,188.19921875,164.9499969482422,0.7848167370766186,3.985307010116108,4.0844279038503934
59.label,LAD,74,0.3079624986477087,-0.24037318851712786,-13.77236921013393,-47.081058909808235,188.36038337958152,163.82484870312257,-50.70703125,188.53515625,164.4499969482422,0.6464336395442304,3.609652090094991,3.683616605517762
59.label,LAD,75,0.3129631928783388,-0.23658283854929335,-13.555198154099465,-47.127688279729185,188.78443479914014,163.43326331656206,-50.70703125,188.87109375,163.9499969482422,0.5236924903237437,3.568531225256195,3.6174880122400634
59.label,LAD,76,0.3186889717481124,-0.2329395004861389,-13.346450259741347,-47.17215165608164,189.18761430454418,163.05532287501032,-50.37109375,189.20703125,163.4499969482422,0.39098702849954897,3.192876305235078,3.2232553671862645
59.label,LAD,77,0.3236896659787425,-0.22909141124871776,-13.1259709872474,-47.21873270469261,189.60873632294903,162.65450586518259,-50.37109375,189.54296875,162.9499969482422,0.2744958141141843,3.1517554403962826,3.1668628820633873
59.label,LAD,78,0.32869036020937253,-0.22698305323520052,-13.005170971370276,-47.24408806884738,189.83741145849172,162.43418833247503,-50.03515625,189.54296875,162.4499969482422,-0.05963484531889304,2.8058004971670454,2.8066007932655817
59.label,LAD,79,0.3344161390791462,-0.2232510743638589,-12.791344332810406,-47.28868029116519,190.2386134632986,162.0429767251287,-49.69921875,189.87890625,161.9499969482422,-0.18535007227087713,2.430145577145928,2.4390018818628665
59.label,LAD,80,0.3401419179489198,-0.21949002620646818,-12.575852146846461,-47.33324564670183,190.638315805131,161.6471319617028,-49.36328125,190.21484375,161.4499969482422,-0.30795319735928584,2.054490657124811,2.08308313460292
59.label,LAD,81,0.34586769681869345,-0.2156998663738987,-12.35869198476022,-47.37777528320465,191.0364095404228,161.24661830301025,-49.02734375,190.55078125,160.9499969482422,-0.427347456967777,1.678835737103694,1.7449628051075972
59.label,LAD,82,0.35159347568846705,-0.21188058176596686,-12.139863095966447,-47.422259900139196,191.4327814622448,160.84140305202453,-48.69140625,190.88671875,160.4499969482422,-0.5434330103540745,1.3031808170825767,1.4360068527507908
59.label,LAD,83,0.35659416991909715,-0.20785409013435732,-11.909162119230476,-47.46873633641255,191.8454545217964,160.4124450310861,-48.69140625,191.22265625,159.9499969482422,-0.6416196076597295,1.262059952243781,1.447983989645788
59.label,LAD,84,0.3615948641497272,-0.20379839678902703,-11.676788007543758,-47.51511163723869,192.25571497005114,159.97855813857657,-48.69140625,191.55859375,159.4499969482422,-0.7358241830454282,1.220939087404985,1.4659549595347674
59.label,LAD,85,0.3665955583803573,-0.2014638890488026,-11.543030566788275,-47.54160611366893,192.48940329868427,159.727982851376,-48.35546875,191.55859375,158.9499969482422,-1.062702100420494,0.8749841441757481,1.4608356759788226
59.label,LAD,86,0.37159625261098733,-0.1973439915275655,-11.306977826794979,-47.588006549276216,192.89741780863284,159.28430725161766,-48.35546875,191.89453125,158.4499969482422,-1.1513028993826837,0.8338632793369521,1.5135565273040472
59.label,LAD,87,0.37659694684161743,-0.19319503970712634,-11.069260398080695,-47.63427353324909,193.30263417998762,158.83561946834632,-48.35546875,192.23046875,157.9499969482422,-1.235585547928415,0.7927424144981563,1.5665211450984398
59.label,LAD,88,0.3815976410722475,-0.18901737256735784,-10.82989770276147,-47.680392825625184,193.7048933065087,158.38192449291856,-48.35546875,192.56640625,157.4499969482422,-1.3154184969749154,0.7516215496593605,1.6187554571444294
59.label,LAD,89,0.3873234199420211,-0.18499000338199986,-10.599146445899418,-47.7244076650017,194.0872006001632,157.94275268711766,-48.01953125,192.90234375,156.9499969482422,-1.4065046757693769,0.37596662963824334,1.5737050685789453
59.label,LAD,90,0.3923241141726512,-0.18075593507100746,-10.356552201509468,-47.77020940224045,194.48332160110436,157.47914436315347,-48.01953125,193.23828125,156.4499969482422,-1.4772993900060174,0.3348457647994475,1.6344513639955411
59.label,LAD,91,0.3973248084032812,-0.1764944635747006,-10.112387870255786,-47.81581813173954,194.8759883500896,157.01058080477927,-48.01953125,193.57421875,155.9499969482422,-1.5432400153985153,0.29372489996065165,1.6914317139677666
59.label,LAD,92,0.4023255026339113,-0.1722061703319625,-9.866686766132423,-47.86121742308195,195.26502484517312,156.53709710465407,-48.01953125,193.91015625,155.4499969482422,-1.6041864494867428,0.2526040351218558,1.7442817800030306
59.label,LAD,93,0.40732619686454136,-0.16789170501156428,-9.619486112418045,-47.90639032403213,195.65025147452087,156.05873713282193,-48.01953125,194.24609375,154.9499969482422,-1.6599972390007733,0.21148317028305993,1.792697571081755
59.label,LAD,94,0.41232689109517145,-0.16355178801824088,-9.37082718526351,-47.95131938042392,196.0314853563887,155.575553985556,-48.01953125,194.58203125,154.4499969482422,-1.710529966138612,0.1703623054442641,1.8364228026042495
59.label,LAD,95,0.415115726134626,-0.16205965306495693,-9.285334149976388,-47.966648338729414,196.16110693578605,155.40896562075568,-48.01953125,194.91796875,154.4499969482422,-1.4654187256793905,0.14066232865238387,1.5709264992755638
59.label,LAD,96,0.4179045611740806,-0.16057867728192293,-9.200480488047457,-47.981802698574114,196.28902351537874,155.2433899318505,-48.01953125,195.25390625,154.4499969482422,-1.2190321026149338,0.11096235186050363,1.3047465742881814
59.label,LAD,97,0.42290525540471063,-0.1562392490986186,-8.951849567643999,-48.0258624541286,196.6596114567903,154.75690011219373,-48.01953125,195.58984375,153.9499969482422,-1.2587006702189019,0.0698414870217078,1.3399760246482335
59.label,LAD,98,0.42790594963534073,-0.1518775653733595,-8.701943498615753,-48.06963025620758,197.02575019555272,154.26591778671158,-48.01953125,195.92578125,153.4499969482422,-1.292775379857093,0.028720622182911937,1.3704628438056778
59.label,LAD,99,0.4306947846747953,-0.15043429283921214,-8.619250073721958,-48.083998457181714,197.14550180692834,154.1030133418413,-48.01953125,196.26171875,153.4499969482422,-1.0397218037301361,-0.0009793546089682794,1.1007537975517432
59.label,LAD,100,0.43569547890542537,-0.14606574674296702,-8.36895081979876,-48.127141268534025,197.50371486988035,153.60860207039116,-48.01953125,196.59765625,152.9499969482422,-1.0653473511317608,-0.042100219447764146,1.1252923378701403
59.label,LAD,101,0.44142125777519897,-0.14184884477213955,-8.127340134249948,-48.16829057865531,197.843420740775,153.1294683468796,-47.68359375,196.93359375,152.4499969482422,-1.1038456161317693,-0.4177551394688813,1.2346649547215225
59.label,LAD,102,0.44536526611121696,-0.14027600499756462,-8.037223053316497,-48.18351375743442,197.96859713360772,152.95028648133948,-48.01953125,197.26953125,152.4499969482422,-0.825438263916925,-0.11292106107844026,0.8751416966956939
59.label,LAD,103,0.450365960341847,-0.1358858339464733,-7.7856847807484515,-48.22564584153111,198.31359614645513,152.4487943553673,-48.01953125,197.60546875,151.9499969482422,-0.836490101109376,-0.15404192591723606,0.8903518898767492
59.label,LAD,104,0.4553666545724771,-0.13147932897060796,-7.533210643227971,-48.26740181835911,198.6533611607392,151.94344098004984,-48.01953125,197.94140625,151.4499969482422,-0.8414193135070227,-0.19516279075603193,0.9010031221427138
59.label,LAD,105,0.46036734880310715,-0.12705777029102824,-7.279873992018616,-48.308763038308264,198.98771707436336,151.43436168005007,-48.01953125,198.27734375,150.9499969482422,-0.8401068642884446,-0.2362836555948278,0.9071353155700497
59.label,LAD,106,0.46536804303373724,-0.12262250622450428,-7.025752079980762,-48.34971082477648,199.31649116128773,150.92170215332828,-48.01953125,198.61328125,150.4499969482422,-0.8324378565019352,-0.2774045204336236,0.9088611177942361
59.label,LAD,107,0.4703687372643673,-0.11817495130110449,-6.770925953717324,-48.39022654071059,199.63951380218896,150.40561839821254,-48.01953125,198.94921875,149.9499969482422,-0.8183021457755375,-0.31852538527241947,0.9063736333900345
59.label,LAD,108,0.4731575723038219,-0.11687426736516687,-6.696402253707634,-48.401971970264604,199.73271971385134,150.25431240870518,-48.01953125,199.28515625,149.9499969482422,-0.5441800506453964,-0.3482253620642997,0.6627079735207038
59.label,LAD,109,0.4788833511735955,-0.11259804358670304,-6.451392678948171,-48.44025706050719,200.03512268324434,149.75566764194542,-47.68359375,199.62109375,149.4499969482422,-0.5416022268566902,-0.7238802820854168,0.9150922882530299
59.label,LAD,110,0.4838840454042256,-0.1081498615999785,-6.196530624602737,-48.479544038628475,200.34312741593558,149.2350256935543,-47.68359375,199.95703125,148.9499969482422,-0.5119283742306429,-0.7650011469242127,0.9294345038635606
59.label,LAD,111,0.4896098242739992,-0.10385388873285593,-5.950389510413898,-48.51696553004476,200.63423854492638,148.73032570681093,-47.34765625,200.29296875,148.4499969482422,-0.4968355699348836,-1.1406560669453298,1.2499333895086457
59.label,LAD,112,0.4946105185046292,-0.09939173011875047,-5.69472665430771,-48.55529170842113,200.92999464160795,148.204162878525,-47.34765625,200.62890625,147.9499969482422,-0.4539041196638013,-1.1817769317841256,1.27029049438056
59.label,LAD,113,0.4996112127352593,-0.09492578489967624,-5.438846841718129,-48.59309572042595,201.21924536625258,147.675585613007,-47.34765625,200.96484375,147.4499969482422,-0.40408324495000214,-1.2228977966229215,1.2910189396430893
59.label,LAD,114,0.5046119069658894,-0.09178513096734156,-5.258900626484187,-48.619348453627175,201.4186083021831,147.30269285194606,-47.01171875,200.96484375,146.9499969482422,-0.6585155504875679,-1.5688527398521586,1.7072697306787266
