case_id,origin_x,origin_y,origin_z,R_00,R_01,R_02,R_10,R_11,R_12,R_20,R_21,R_22,delta_theta_rad,determinant
111.label,-21.978368527719667,165.8362888990586,30.22405934034531,-0.595748162969125,-0.009510324655008645,0.8031149855679878,-0.5249792525102297,-0.7521477406674305,-0.39833473441652073,0.6078494145367859,-0.6589258910786827,0.4430979116554837,0.4443468128090884,1.0
112.label,-15.404420882936508,147.31379174933863,140.5117253433039,-0.8561259402447549,-0.43675029544130384,0.2762201185141454,-0.20667327262261742,-0.20052894201181787,-0.9576399645999943,0.4736396655934677,-0.8769477309666495,0.08141341614840421,0.038658312258491936,1.0000000000000002
113.label,-12.723739735401459,192.9609774178832,7.551460616954052,0.005403695966340254,0.4232830349045811,0.9059813863605977,-0.9994194574890144,-0.028190704725132503,0.019131966952320424,0.033638490784630125,-0.9055588089843021,0.42288496711122847,1.2547762370291242,1.0000000000000002
114.label,-32.926556694532906,181.46338823646497,106.55934258884179,-0.892805679479836,-0.240938665563502,0.3805871491853441,0.27112856204670577,-0.9621668827085149,0.026910827959480542,0.3597044919528168,0.12721418653380642,0.9243534114252556,-1.9093335530719246,1.0000000000000004
115.label,-38.66947490985577,213.94548903245192,-32.76442612868089,0.8182802260726417,-0.39204454490609325,0.4203790508908366,0.5604557370107429,0.3816802623030554,-0.7349894857887532,0.12769823205609127,0.8370312133831361,0.5320450256811952,-1.2775296217543781,1.0
116.label,-40.42787465469613,180.04881733425415,-162.51409144954786,0.29533239007534595,0.3242679590007745,0.8986818514568189,0.26644479554710554,-0.9312740939948305,0.2484667639342716,0.9174889374255392,0.16606881892631117,-0.3614349140331842,1.2269862401532452,1.0000000000000004
117.label,-92.13314596036585,154.10951791158536,-266.99510974418826,0.6309546575244499,-0.0029678988043798575,0.7758140316628022,-0.21051958047118385,0.9618184056265005,0.17489099701337826,-0.7467112737775164,-0.2736723335939965,0.606239001911602,-0.0895553997669308,1.0000000000000002
118.label,-19.360041920731707,199.1382431402439,96.57195198245165,-0.3672834613218134,0.3140840936979159,0.8754736096110646,-0.9265256572311572,-0.04100423610224453,-0.373990453239175,-0.08156632596752274,-0.9485092697004233,0.3060671491038031,0.7925384534748144,1.0
119.label,-46.644551288902186,179.4591567095588,116.24411840999828,-0.44738164770792727,0.1693601624075628,0.8781610311801726,-0.7508211507847271,-0.6046183801252893,-0.26590263998119534,0.4859189858694948,-0.7783018372096748,0.3976543591708844,0.29427681121504706,1.0
120.label,-17.625462400618375,159.8338981062279,-147.47756488921365,-0.7366828472861479,-0.5792139504201376,0.34901229513166543,-0.04224067316554382,-0.4756864869589189,-0.8786000749232861,0.6749178528123967,-0.6619921191097222,0.3259636884558209,-0.6583192850147515,1.0000000000000002
121.label,-10.118379906502696,177.09602162651618,-273.64971825118977,-0.444280483807404,0.25451220755988835,0.8589751963304012,-0.867926769303889,-0.35994706803147036,-0.34225901206726733,0.22207650671237786,-0.8975865665319086,0.380815415585933,0.8014294771675662,1.0
122.label,-29.475029912725226,159.62015589808559,-229.3833211263021,0.24036202743476345,-0.10564391727900455,0.9649173324743405,-0.773415027159858,-0.6215315641909765,0.12461023424115118,0.5865622656894718,-0.7762331334439835,-0.23109918003525803,1.2894075327182652,1.0000000000000002
123.label,-4.282472754726891,220.7128495929622,-1119.6445866432512,-0.3843591222376762,-0.7995679222687779,0.46147502947773084,0.6962972687930737,-0.5792986824526164,-0.42377252150177064,0.6061667910930035,0.15844296824867987,0.7793956935912327,-0.7567849545895636,0.9999999999999998
124.label,-23.100611733490567,168.3143720518868,-3.7886784823435655,-0.4252979516334626,0.0714462344758311,0.9022289553741918,-0.8951071537373214,-0.1805897578186085,-0.40764018778732763,0.13380895210953622,-0.98096012913382,0.14075648967314772,-1.3794450259623405,1.0
125.label,-17.903401422342192,178.40876764950167,86.75149577955075,-0.1866338927900878,0.15751873690665183,0.9697193602199303,-0.7639752271888529,-0.6438476220911928,-0.0424510514505507,0.6176646681685449,-0.7487643735186988,0.24050420088928107,1.076260561984033,1.0
126.label,-40.881510416666664,172.08051215277777,-221.06243990024845,0.8194028785421819,0.5680044843791373,0.07713513053062669,-0.546476882732961,0.8146931484158096,-0.19400538797363678,-0.1730373927082007,0.11681600767671385,0.9779632309423612,-1.953755640699614,1.0000000000000002
127.label,-40.96151455965909,185.93989701704547,-202.6084293514103,0.4971380853127112,-0.8195310243923174,0.28499583188196015,0.39522203629223557,-0.07852639273939656,-0.9152230043395745,0.7724333409172797,0.5676288450227113,0.28485825973201584,-1.350183150440456,1.0
128.label,-17.076372663551403,167.85030300817758,-236.0242868583893,-0.05435388134517289,-0.3906977444786278,0.918912905580299,-0.9963882405960678,-0.0389046744617826,-0.07547781334203622,0.06523901888124474,-0.919696525362761,-0.38717201816644375,-1.6436062262682105,1.0000000000000002
129.label,-38.64243309096535,161.0288656404703,174.47573952249962,-0.18990470223858463,0.13488156747950503,0.9724932734070434,-0.7736563910607855,-0.6304010411996492,-0.06364209161552795,0.6044766270406785,-0.7644615686930704,0.22406810873672872,1.218374974764339,1.0000000000000004
131.label,-22.318209134615383,181.81790865384616,-186.98077228252706,-0.5718913720334898,0.17413006686034943,0.8016351903508622,-0.7759231913121427,-0.4319790128855883,-0.45971440439730915,0.2662394782477469,-0.8849140366394936,0.3821566275504908,0.09807055068344335,1.0000000000000002
132.label,-16.658815079737337,155.0156103424015,108.04099513442164,-0.6660806121400711,-0.7195423611180849,-0.19645714211430426,0.585699283564396,-0.34148192161522223,-0.7350826119846181,0.4618365158400337,-0.6046890835516934,0.6488899327853311,2.9125781455588435,1.0000000000000002
133.label,-33.54024068671454,164.91352951077198,52.84587149902563,-0.1681502383312186,0.11338869280890324,0.9792183115588895,-0.5695827514240178,-0.8219297770918176,-0.002632643166201985,0.8045501765765762,-0.5581885397183314,0.20279193153998237,1.4645933913754572,1.0
134.label,-45.30422704825129,168.28232776068654,401.3308412225753,0.5572190170293423,-0.021446419720090575,0.8300885604211415,-0.7631900533449587,-0.4071173272628088,0.501793208720192,0.32718176834318347,-0.9131240512239159,-0.2432212111232297,1.64022188035954,0.9999999999999999
135.label,-6.0741013948497855,180.81142703862662,-271.30857148395586,-0.414861907882852,0.4124061542396882,0.8110553380214144,-0.9020665624002167,-0.3030198518596915,-0.30733513690820796,0.11901896650221881,-0.8591275419424995,0.4977291957365797,0.8167987716503712,1.0000000000000002
136.label,-40.91298811821786,175.94813784693238,-186.4932417829765,0.9065237921845561,-0.12058874276281424,0.4045651607865113,0.34808030371485715,0.7557511495858071,-0.554689374393907,-0.23886129106471957,0.6436602791990624,0.7270809642758367,-0.9111018855551264,1.0000000000000002
137.label,-28.579783313679247,180.67651090801886,-282.1792330759876,-0.368488745625347,-0.10407811688065438,0.9237877407359524,-0.5861937046243204,-0.7452431135121346,-0.31778867572894215,0.7215212990662669,-0.6586201085218372,0.21360376317942073,0.5592970216651718,1.0
138.label,-24.688878676470587,187.6370962447479,-245.87456762490152,-0.6551325200944039,0.3321764528207808,0.678572166616167,-0.6596092221481695,-0.689431571410299,-0.2993322274660927,0.36839795761084543,-0.6436947355184206,0.6707756944717276,0.9364603899193695,1.0000000000000002
139.label,-12.168835409967846,182.26961917202573,-237.60063087978548,-0.43218548458893974,-0.86945710437023,-0.23929072395468678,0.6498907446164984,-0.11633577448428009,-0.7510712400544678,0.625186153855343,-0.4801149146144884,0.6153307580417916,-1.2411769143021658,1.0
140.label,-37.08591842651367,202.91701889038086,150.4089813232422,0.9026848101261882,-0.2197495961234356,0.3699597931816845,0.42664285929325596,0.5689594725734898,-0.703036975686892,-0.05600003733501241,0.792461502896187,0.6073456694881374,-1.3259475118675224,1.0000000000000002
141.label,-9.477887103642558,158.63638913456498,160.37871812224637,-0.36699803159671207,0.04439085291260089,0.9291619325940071,-0.693196759707335,-0.6791375775553926,-0.24135120278018998,0.6203149983156864,-0.7326674572613998,0.2800137495458484,-1.6528996186342115,1.0
142.label,-32.1729423273451,184.44614787274097,106.36307784325079,-0.279252971645447,-0.3498905838951359,0.8942004009888992,-0.7643890373315823,-0.482606078290038,-0.4275520702847862,0.58114299224415,-0.802912169853609,-0.1326833450983398,-1.9521515393851787,1.0000000000000002
143.label,-31.075879301619434,163.3315726214575,-131.11984110843798,0.718061456023424,-0.20491004038352273,0.6651312808187144,0.44055472530064776,0.8736622212674718,-0.20646030404234614,-0.538794282995645,0.4412779152416426,0.717617253228487,-2.0135752662900717,1.0000000000000002
144.label,-26.396525930851062,160.72163516337386,-208.0971155137639,-0.41749297274708086,-0.8665685766215134,0.27342004264312714,0.5401851491613271,0.005270881756014893,0.8415296919485782,-0.7306843520511166,0.4990301792654212,0.46590691972749415,-0.38665345811993024,1.0
145.label,-28.01150344488189,194.54850901205708,37.52381870690293,-0.43694896484272366,-0.31903653003992566,0.8410061204432201,0.714891856557349,0.4442677366575639,0.5399590832583079,-0.5458985579307378,0.8371629893068907,0.03395428962431462,-0.0321980399085395,1.0000000000000002
146.label,-31.69874741226341,173.05494935429812,153.03517044981947,-0.4360635261005238,-0.04686731583799927,0.8986946399700617,-0.5179085499318719,-0.8036167299124393,-0.29320792163975273,0.7359479160322717,-0.593298918009277,0.32615496129413335,1.119515973700941,1.0
147.label,-45.23305679179567,164.8537272639319,-246.17460079606474,-0.09936343791208725,0.09063375336210298,0.990914945874664,0.30756019497339104,-0.9442821583628439,0.11720892400128426,0.9463263885542982,0.31641227559800306,0.06595178675875957,-0.7065368877874932,1.0000000000000002
148.label,-26.65281508773659,167.83323269913248,107.31672000584166,0.016867915365375324,-0.12775299336427023,0.9916625666615106,-0.8470642145553942,-0.5287696004307356,-0.053711507891451744,0.5312228250469663,-0.839095871963859,-0.11713422984905503,1.395580629168614,0.9999999999999998
150.label,-27.41759107389503,175.48636049723757,36.382320251254086,0.8460011702398227,-0.5096201250215252,0.1567461263505274,0.5157142944799683,0.8567580952189898,0.0020815248634478557,-0.13535429960617867,0.07907524549297001,0.987636734395976,1.5937373718336276,1.0000000000000002
151.label,-19.95281311354712,201.34063965695898,151.52591317860868,0.20249040683053068,0.09471502773742226,0.9746931305094468,-0.7788657716471526,-0.5877428403751072,0.21892113498766336,0.5936040303923917,-0.8034845469008727,-0.045241993693998235,1.5777208342096862,0.9999999999999999
152.label,-51.77812008885397,189.14125778227756,342.0467240058707,0.7860767039863702,0.4880020896188165,-0.3793907958524993,-0.5452938130945184,0.2584216968127018,-0.7974163805799857,-0.2910980467999823,0.8337098938744296,0.4692437959154312,-1.840494655335831,1.0
153.label,0.6831313232791225,173.47652261015506,-242.81625103048765,-0.48701343736355546,-0.283954186026671,0.8259466883917297,-0.41644539150927906,-0.7557560231784305,-0.5053771555187343,0.7677181434081245,-0.5900871576872813,0.24981192648576256,0.4870130398675332,0.9999999999999998
154.label,-16.2223483682266,171.1913485221675,138.133494485188,-0.2905594789413326,-0.11491325412913808,0.9499316466055825,-0.6923210260833997,-0.6600425168715447,-0.2916084236861228,0.6605049477787203,-0.7423872439282135,0.11222474777205442,1.1750105513746592,0.9999999999999999
155.label,-26.32059886043233,178.90588042371553,-193.21416345276032,-0.496593325254623,0.33583221040208056,0.8003822810188949,-0.860055014395995,-0.3147312579557707,-0.40155897135773616,0.11704888519273166,-0.8877842990963689,0.4451276185018268,-0.32224244668903446,1.0000000000000002
156.label,-19.120566637584602,172.82716165662015,-109.81227039524343,-0.5688772705935865,0.07911171369662334,0.8186085680946511,-0.7487664065127033,-0.46154399914586247,-0.4757373280818915,0.34018747695946217,-0.8835827485914535,0.3217980840706293,0.3569713040464619,0.9999999999999999
157.label,-35.250625,173.0891015625,-198.26123779296876,-0.13162544865522438,0.6581231043205643,-0.7413155339164117,-0.8560956221124904,-0.4524903909640644,-0.24970529006213762,-0.4997749764305322,0.6017694123538117,0.6229755591427398,-2.077053591082282,1.0
158.label,-48.57113390771028,154.03313011098132,123.25607552929459,0.1351655557477432,0.9724425571629675,-0.18996248460617834,-0.36955735998123734,0.22736598280016027,0.9009617458854817,0.9193245510825336,-0.05157696078353241,0.3901053535818652,1.8077558685368567,1.0
159.label,-46.05642755681818,199.59007203733765,174.10324370148894,0.8140805386092433,-0.24152298416348042,0.5281472567177183,0.5589447402405178,0.5727169143341748,-0.5996466571181743,-0.15765041711059422,0.7833658048168229,0.6012356957371603,0.023969474477873513,0.9999999999999999
160.label,-52.79467828300562,171.563555565309,146.93426661116354,0.27955320574535764,-0.4570764548022534,0.8443524854128739,0.5553263416513119,-0.6404202337592587,-0.5305417782417392,0.7832385712065413,0.6172058316778448,0.07479506612869453,0.6676906864831129,1.0000000000000002
161.label,-36.473181460084035,211.9070460215336,146.37541711630942,0.7344408398572184,-0.49560164730345674,0.4636546774701229,0.6696444493650654,0.4181280635145616,-0.6137957591382667,0.1103311569067496,0.761280454032325,0.6389672183484496,-0.8201583409138308,1.0
162.label,-11.528558256662437,163.7594334946066,152.2279157299681,-0.6377554239399689,-0.7657620441221057,0.08292473103414327,0.1323503008379943,-0.21500844519261578,-0.9676025869973407,0.7587828524045882,-0.606118684976621,0.23847163902436838,-3.046755932122005,0.9999999999999999
163.label,-31.645212273848685,224.57921720805922,73.15504390733284,0.8583516398758373,-0.18825697389530127,0.47727536506952123,0.5010659140678854,0.5075726138847848,-0.7009300902326007,-0.11029692689180197,0.8407909094501148,0.5300049381885734,-0.3091419596002406,1.0
164.label,-23.028181844682837,191.39650259444963,188.8221984407795,-0.46057733640463633,-0.8219255149269528,0.33512231364454664,0.7305731768335006,-0.5654572516900489,-0.38278052432502807,0.5041144220133137,0.06853133898589772,0.8609135293947836,-0.954450380889723,1.0
166.label,-35.53170917839404,167.5670422012969,-179.21115095462756,-0.6790542620475097,0.17050857266354114,0.7140112995207808,-0.5401067091770433,-0.7747758225546467,-0.3286444393059395,0.4971619976396597,-0.6088097005083054,0.618207648504878,-0.05250786547279552,1.0000000000000002
167.label,-40.92397357047872,156.8377659574468,58.30283668869776,0.7163902466680294,-0.6526705024145736,0.2465891922952593,0.4703843978398434,0.1907849087068022,-0.8615913398349505,0.5152897561059876,0.7332273412030169,0.4436824690751107,-1.32315131040241,1.0000000000000004
168.label,-26.378718389805247,157.6496345265302,-16.026950587528876,-0.0695764646287444,0.11995801165265438,0.9903379175867734,-0.933890882618736,-0.3568567192348546,-0.02238529201360628,0.3507234450836776,-0.9264250414239017,0.13685652228285966,-1.5217609047537097,1.0000000000000002
169.label,-52.29002130681818,176.41981534090908,-185.73521506569602,0.3202295783050364,-0.4855308869832123,0.8134572975663035,0.46397961218063843,-0.668253675155963,-0.5815152148665184,0.825939426749494,0.5636459734849916,0.011281840048207425,-0.8318983034668161,1.0
170.label,-48.07343713897874,159.963632523683,98.80767174260673,0.9420853028383213,0.10594549268716799,0.3181993632226527,0.25467079895260203,0.39135233563084637,-0.8842997984604116,-0.2182156418244849,0.9141219294905657,0.3417060603612022,-0.8138919123961385,1.0
172.label,-33.63849577356557,176.12784964139345,-215.3729386126409,0.17457277849433772,0.13580101917139034,0.9752345503522619,-0.7786519708259865,-0.5871916175044317,0.22114952557339254,0.6026818840296879,-0.7979749917914352,0.0032340590416476142,1.4716221710840043,1.0
173.label,-49.65056557919381,159.3651675743078,-160.61026363807704,0.7202236339252415,0.6765797982303744,0.1533547969972429,-0.1456781349809491,0.36362339404509075,-0.9200847288655546,-0.6782741319879391,0.6403263261257299,0.360453045411373,-1.633331994700789,1.0
174.label,-56.395861395474135,210.22282462284483,-269.02843606883084,0.7925872659653288,-0.22550895681015934,0.5665254947731821,0.6019427996895115,0.4376488916576638,-0.6679283745528192,-0.09731542391398115,0.8704074666667401,0.4826184313090726,0.09397087300140881,0.9999999999999999
175.label,-18.8330078125,159.56087239583334,92.58803757275541,-0.5386338070585924,-0.09647547184125276,0.8369982707428819,-0.5745249214374704,-0.6845808051671587,-0.44863151454612865,0.6162748871573751,-0.7225244663882964,0.3133108024461847,0.6728729720830956,1.0
177.label,-26.787397596571182,189.74318101671008,-212.61596001519098,-0.2797302071389874,0.5287219977130021,0.8013763537491929,-0.8256838037448472,-0.5584031085816265,0.08020115061404719,0.48989515964889885,-0.6392487915207573,0.5927594074258388,0.8728214009694666,1.0000000000000002
178.label,-39.85542938759597,139.65584700395874,-170.6795615930246,0.33863589581491654,-0.025256683548916883,0.9405784549955091,-0.8860291152313841,-0.3449898884389879,0.3097327619693233,0.31666723390322515,-0.9382665275980833,-0.13920411689715073,-0.8946619282512855,1.0000000000000002
179.label,-11.658448868298686,199.13822098946937,-215.11563330719196,-0.7694847179536918,-0.5092148029513581,0.38547834347851123,0.0966943460456075,-0.6894981874896929,-0.7178039097770649,0.6313029956198053,-0.5150655627234633,0.5797965106982125,-0.4296051513361016,1.0000000000000004
180.label,-55.34919819078947,193.05894562879556,158.82246658386973,0.18686217380968162,-0.597003126334995,0.7801729264370576,0.31561656549685074,-0.7155761032638923,-0.6231669311040465,0.9303057086695171,0.3626818269281015,0.054709970142581464,-0.7023903536567958,1.0000000000000002
181.label,-13.832173766583749,183.48923999792703,-174.50439774495848,-0.4274096338875847,-0.24385132589774347,0.8705501339486391,-0.32962222414035885,-0.8546172536797245,-0.4012213093364916,0.8418255129258343,-0.4584385243092449,0.28489283110727437,-2.0662426185641163,1.0000000000000002
182.label,-53.14487010542169,201.44884224397592,44.9283140159515,0.337189975321292,-0.3918810284745477,0.8559977687263893,0.3749477519824733,-0.7781212670204438,-0.5039260631221496,0.8635491322594889,0.4908732558738863,-0.11543978015248467,-0.05983313214951699,0.9999999999999999
183.label,-28.852174322289155,188.74678401104418,165.60561943820204,-0.010057791395183563,-0.1812993842050635,0.983376516965458,-0.8480063747826311,-0.5195882008986782,-0.10446669237079738,0.5298905822528561,-0.8349602593978589,-0.14851712381402168,1.5049821460717636,1.0
184.label,-22.58766206781915,165.32182928856383,157.17340120356133,-0.41623542991776125,-0.05162696554267765,0.9077900215964216,-0.5648423517440697,-0.7676959390045652,-0.30264841468629494,0.7125315323249948,-0.6387312436892015,0.2903811525871486,1.0822537548053324,0.9999999999999999
185.label,-22.21106150793651,178.28534226190476,358.7853296673487,-0.046477162605560084,0.5296860994063397,0.8469194232344855,-0.9989191725495757,-0.024135634502499007,-0.03972351771976986,-0.0006000575034287462,-0.8478502858658828,0.5302353559393541,1.2318731017543865,1.0000000000000002
186.label,-19.970279659845133,167.51194776686947,71.88805386028459,-0.9149131820534134,-0.23597022474677495,0.32749339281557127,-0.18496751319464788,-0.4760460152245476,-0.8597483413484538,0.3587769339958819,-0.8471707292050324,0.39189394893354546,-2.3198102667206792,0.9999999999999999
187.label,-36.39739846380471,156.54581294718014,523.8237495807687,0.1393309552099287,-0.10362445776495896,0.9848090457917247,-0.6795779627948797,-0.7333577040909363,0.018980788551370274,0.7202504268682178,-0.6718991364806097,-0.17260032732518527,-1.302493920301642,1.0000000000000002
188.label,-26.953461021505376,191.53736839157705,346.79051399914596,-0.06941349874565889,-0.11035958959657952,0.9914648391022051,0.9836620084117981,-0.17305622733361642,0.04960438880102794,0.16610484459868796,0.9787095090807743,0.12056897376902365,-0.8626528400387632,1.0000000000000002
189.label,-31.90526447821101,136.12436389048165,58.13807320376055,-0.3099433701493843,0.37355827246194273,0.8742936145115615,-0.6718339153903777,-0.7367291844942857,0.07661134932645157,0.6727364249330318,-0.5636349224361757,0.4793134431441388,1.3480178475965185,1.0000000000000002
190.label,-24.235456350130402,141.42419342632266,66.00961232789405,-0.2479878572100863,0.22065977059963723,0.9432980909104318,-0.8121695708525635,-0.5781470290263723,-0.07827260701638822,0.5280933732376432,-0.7855286617730091,0.3225865940729601,-1.7466066036077708,1.0
191.label,-42.77948236731844,166.9780900837989,349.66649265395864,0.868930632539225,0.11704631171293475,0.48089470443058613,0.45716273136253954,0.18247555237886617,-0.8704624689423262,-0.18963594830127709,0.976218640314979,0.10504938559291623,-0.8298719709089537,1.0
192.label,-16.1358927495985,184.95312290885974,158.3600611880709,-0.4820899756435737,-0.11010818702189301,0.8691751506656931,-0.6817802544745026,-0.5759139187908796,-0.45110846007541744,0.5502408018246747,-0.8100613219341386,0.20257273931517789,0.9677827292495897,1.0
193.label,-25.766041543246445,178.63909304650474,104.32440834587784,-0.8890945096096876,-0.4365273733739495,-0.13767645142561463,0.2611763179002332,-0.2368094185675952,-0.9357928351113582,0.375896107920773,-0.8679661004745047,0.32455656591277976,-0.5206985514469834,1.0
194.label,-8.141998186860068,167.09464990401023,75.04044444894627,-0.046882646822316215,0.670589420127932,0.7403457618163407,-0.9988880445609485,-0.03516017469561726,-0.031407587436453145,0.004969090473993952,-0.7409950011490345,0.6714921566273159,1.4567704941166013,1.0000000000000002
195.label,-30.104623811141305,181.7316745923913,-126.46956826914912,0.019006538302260602,0.10877876744191878,0.9938842645175452,-0.9926501643986295,-0.11677631037705721,0.031763886004316434,0.11951737372088923,-0.9871831000825219,0.10575974796832274,1.0666805144617661,1.0000000000000002
196.label,-30.385310360674442,154.01395117583672,204.79786713079798,0.7158957551519842,0.4135948873184735,-0.5625233656830527,0.2990846669439359,0.5463517627698986,0.7823350390448195,0.6309054047592279,-0.7283124470323459,0.267431018663414,2.5499087036672083,0.9999999999999999
197.label,-18.9950380996919,182.26980289942782,-109.30352417851837,-0.3671991220234723,-0.6655554340997607,0.6497697814806951,-0.7281758037205498,-0.22894985481747002,-0.6460200947764634,0.578726881750902,-0.7103646444744689,-0.4005711774697962,0.7303285272932225,1.0
198.label,-30.399070202464788,184.19103763204225,43.01197259392537,-0.639974524610919,-0.2521402882242352,0.7258497660695551,-0.31793844542453426,-0.7730822021205931,-0.5488707076219362,0.699533953979404,-0.5820388164191236,0.41458782352038165,-2.1593797652985627,1.0
199.label,-29.347932798672566,150.64264726216814,-111.57212694556313,-0.022627283193663333,-0.46461637119315147,0.8852229288007522,0.9625077533993479,0.22928206138446103,0.14494330261668698,-0.2703087691907423,0.8553136056129355,0.4420088294955046,-1.3659616765217812,1.0000000000000002
200.label,-12.295107139268488,150.61844666901126,-196.71397493123243,-0.6973795514866141,0.06434474314222946,0.7138077578720265,-0.5630856104016607,-0.6653478292611554,-0.49014983571970894,0.44339187692933457,-0.7437553496462589,0.5002315697211172,0.06716614759483538,1.0000000000000002
